arrondissement,season,day,hour,mean_volume,sample_size,day_order,season_order
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,8,11.016,64,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,9,5.694,62,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,10,4.267,60,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,11,4.931,58,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,12,5.828,58,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,13,6.0,60,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,14,5.95,60,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,15,6.947,57,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,16,11.097,62,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,17,12.867,60,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,18,9.262,65,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,19,6.172,64,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,20,4.619,63,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,21,3.27,63,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,22,1.933,60,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Thursday,23,1.397,63,3,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,0,0.844,64,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,1,0.569,58,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,2,0.328,61,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,3,0.266,64,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,4,0.25,64,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,5,0.984,64,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,6,2.485,66,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,7,6.924,66,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,8,10.206,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,9,6.441,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,10,5.373,67,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,11,5.603,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,12,7.544,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,13,6.118,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,14,7.262,65,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,15,8.585,65,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,16,12.714,70,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,17,12.043,70,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,18,8.4,70,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,19,5.559,68,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,20,4.431,65,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,21,3.154,65,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,22,2.677,65,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Friday,23,1.535,71,4,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,0,1.123,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,1,0.909,66,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,2,0.485,68,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,3,0.414,70,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,4,0.3,70,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,5,0.529,70,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,6,1.229,70,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,7,2.027,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,8,3.233,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,9,5.589,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,10,6.685,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,11,8.301,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,12,9.164,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,13,9.781,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,14,10.671,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,15,10.859,71,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,16,10.068,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,17,8.041,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,18,6.179,67,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,19,5.071,70,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,20,3.822,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,21,2.808,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,22,2.676,68,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Saturday,23,1.685,73,5,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,0,1.164,73,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,1,0.87,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,2,0.493,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,3,0.319,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,4,0.232,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,5,0.236,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,6,0.903,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,7,1.694,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,8,2.208,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,9,4.029,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,10,5.623,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,11,6.528,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,12,7.222,72,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,13,8.043,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,14,8.106,66,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,15,8.182,66,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,16,8.045,66,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,17,7.145,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,18,4.957,69,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,19,4.985,66,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,20,2.701,67,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,21,2.53,66,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,22,1.81,63,6,0
Côte-des-Neiges–Notre-Dame-de-Grâce,All year,Sunday,23,0.806,67,6,0
Lachine,All year,Monday,0,0.2,30,0,0
Lachine,All year,Monday,1,0.111,27,0,0
Lachine,All year,Monday,2,0.0,30,0,0
Lachine,All year,Monday,3,0.033,30,0,0
Lachine,All year,Monday,4,0.033,30,0,0
Lachine,All year,Monday,5,0.533,30,0,0
Lachine,All year,Monday,6,1.067,30,0,0
Lachine,All year,Monday,7,2.161,31,0,0
Lachine,All year,Monday,8,1.567,30,0,0
Lachine,All year,Monday,9,1.333,30,0,0
Lachine,All year,Monday,10,2.0,30,0,0
Lachine,All year,Monday,11,2.138,29,0,0
Lachine,All year,Monday,12,3.926,27,0,0
Lachine,All year,Monday,13,3.0,27,0,0
Lachine,All year,Monday,14,2.815,27,0,0
Lachine,All year,Monday,15,5.731,26,0,0
Lachine,All year,Monday,16,5.0,27,0,0
Lachine,All year,Monday,17,4.5,28,0,0
Lachine,All year,Monday,18,2.885,26,0,0
Lachine,All year,Monday,19,2.741,27,0,0
Lachine,All year,Monday,20,1.222,27,0,0
Lachine,All year,Monday,21,0.962,26,0,0
Lachine,All year,Monday,22,0.231,26,0,0
Lachine,All year,Monday,23,0.111,27,0,0
Lachine,All year,Tuesday,0,0.0,29,1,0
Lachine,All year,Tuesday,1,0.071,28,1,0
Lachine,All year,Tuesday,2,0.037,27,1,0
Lachine,All year,Tuesday,3,0.0,27,1,0
Lachine,All year,Tuesday,4,0.111,27,1,0
Lachine,All year,Tuesday,5,0.519,27,1,0
Lachine,All year,Tuesday,6,1.643,28,1,0
Lachine,All year,Tuesday,7,2.786,28,1,0
Lachine,All year,Tuesday,8,2.643,28,1,0
Lachine,All year,Tuesday,9,2.885,26,1,0
Lachine,All year,Tuesday,10,2.654,26,1,0
Lachine,All year,Tuesday,11,3.308,26,1,0
Lachine,All year,Tuesday,12,4.192,26,1,0
Lachine,All year,Tuesday,13,3.5,26,1,0
Lachine,All year,Tuesday,14,3.462,26,1,0
Lachine,All year,Tuesday,15,3.76,25,1,0
Lachine,All year,Tuesday,16,4.852,27,1,0
Lachine,All year,Tuesday,17,4.37,27,1,0
Lachine,All year,Tuesday,18,3.852,27,1,0
Lachine,All year,Tuesday,19,2.815,27,1,0
Lachine,All year,Tuesday,20,2.138,29,1,0
Lachine,All year,Tuesday,21,1.241,29,1,0
Lachine,All year,Tuesday,22,0.481,27,1,0
Lachine,All year,Tuesday,23,0.233,30,1,0
Lachine,All year,Wednesday,0,0.069,29,2,0
Lachine,All year,Wednesday,1,0.0,25,2,0
Lachine,All year,Wednesday,2,0.038,26,2,0
Lachine,All year,Wednesday,3,0.0,26,2,0
Lachine,All year,Wednesday,4,0.111,27,2,0
Lachine,All year,Wednesday,5,0.333,27,2,0
Lachine,All year,Wednesday,6,1.556,27,2,0
Lachine,All year,Wednesday,7,2.667,27,2,0
Lachine,All year,Wednesday,8,2.704,27,2,0
Lachine,All year,Wednesday,9,1.778,27,2,0
Lachine,All year,Wednesday,10,2.154,26,2,0
Lachine,All year,Wednesday,11,1.8,25,2,0
Lachine,All year,Wednesday,12,2.64,25,2,0
Lachine,All year,Wednesday,13,2.577,26,2,0
Lachine,All year,Wednesday,14,2.192,26,2,0
Lachine,All year,Wednesday,15,2.333,24,2,0
Lachine,All year,Wednesday,16,2.6,25,2,0
Lachine,All year,Wednesday,17,3.48,25,2,0
Lachine,All year,Wednesday,18,2.714,28,2,0
Lachine,All year,Wednesday,19,1.926,27,2,0
Lachine,All year,Wednesday,20,1.0,28,2,0
Lachine,All year,Wednesday,21,0.786,28,2,0
Lachine,All year,Wednesday,22,0.148,27,2,0
Lachine,All year,Wednesday,23,0.143,28,2,0
Lachine,All year,Thursday,0,0.069,29,3,0
Lachine,All year,Thursday,1,0.0,26,3,0
Lachine,All year,Thursday,2,0.074,27,3,0
Lachine,All year,Thursday,3,0.0,27,3,0
Lachine,All year,Thursday,4,0.148,27,3,0
Lachine,All year,Thursday,5,0.407,27,3,0
Lachine,All year,Thursday,6,1.667,27,3,0
Lachine,All year,Thursday,7,2.111,27,3,0
Lachine,All year,Thursday,8,2.185,27,3,0
Lachine,All year,Thursday,9,2.077,26,3,0
Lachine,All year,Thursday,10,1.84,25,3,0
Lachine,All year,Thursday,11,2.583,24,3,0
Lachine,All year,Thursday,12,3.5,24,3,0
Lachine,All year,Thursday,13,3.76,25,3,0
Lachine,All year,Thursday,14,3.68,25,3,0
Lachine,All year,Thursday,15,3.75,24,3,0
Lachine,All year,Thursday,16,3.654,26,3,0
Lachine,All year,Thursday,17,3.76,25,3,0
Lachine,All year,Thursday,18,3.0,27,3,0
Lachine,All year,Thursday,19,1.741,27,3,0
Lachine,All year,Thursday,20,0.962,26,3,0
Lachine,All year,Thursday,21,1.08,25,3,0
Lachine,All year,Thursday,22,0.16,25,3,0
Lachine,All year,Thursday,23,0.077,26,3,0
Lachine,All year,Friday,0,0.077,26,4,0
Lachine,All year,Friday,1,0.0,24,4,0
Lachine,All year,Friday,2,0.08,25,4,0
Lachine,All year,Friday,3,0.038,26,4,0
Lachine,All year,Friday,4,0.038,26,4,0
Lachine,All year,Friday,5,0.231,26,4,0
Lachine,All year,Friday,6,1.333,27,4,0
Lachine,All year,Friday,7,2.222,27,4,0
Lachine,All year,Friday,8,2.429,28,4,0
Lachine,All year,Friday,9,2.571,28,4,0
Lachine,All year,Friday,10,1.857,28,4,0
Lachine,All year,Friday,11,2.786,28,4,0
Lachine,All year,Friday,12,3.857,28,4,0
Lachine,All year,Friday,13,3.75,28,4,0
Lachine,All year,Friday,14,3.741,27,4,0
Lachine,All year,Friday,15,4.815,27,4,0
Lachine,All year,Friday,16,5.448,29,4,0
Lachine,All year,Friday,17,4.793,29,4,0
Lachine,All year,Friday,18,3.138,29,4,0
Lachine,All year,Friday,19,2.5,28,4,0
Lachine,All year,Friday,20,1.852,27,4,0
Lachine,All year,Friday,21,1.0,27,4,0
Lachine,All year,Friday,22,0.963,27,4,0
Lachine,All year,Friday,23,0.31,29,4,0
Lachine,All year,Saturday,0,0.167,30,5,0
Lachine,All year,Saturday,1,0.074,27,5,0
Lachine,All year,Saturday,2,0.036,28,5,0
Lachine,All year,Saturday,3,0.0,29,5,0
Lachine,All year,Saturday,4,0.103,29,5,0
Lachine,All year,Saturday,5,0.138,29,5,0
Lachine,All year,Saturday,6,0.31,29,5,0
Lachine,All year,Saturday,7,1.3,30,5,0
Lachine,All year,Saturday,8,2.433,30,5,0
Lachine,All year,Saturday,9,2.733,30,5,0
Lachine,All year,Saturday,10,3.033,30,5,0
Lachine,All year,Saturday,11,4.333,30,5,0
Lachine,All year,Saturday,12,5.467,30,5,0
Lachine,All year,Saturday,13,5.533,30,5,0
Lachine,All year,Saturday,14,5.267,30,5,0
Lachine,All year,Saturday,15,5.621,29,5,0
Lachine,All year,Saturday,16,5.467,30,5,0
Lachine,All year,Saturday,17,3.367,30,5,0
Lachine,All year,Saturday,18,2.0,28,5,0
Lachine,All year,Saturday,19,2.034,29,5,0
Lachine,All year,Saturday,20,1.633,30,5,0
Lachine,All year,Saturday,21,1.033,30,5,0
Lachine,All year,Saturday,22,0.429,28,5,0
Lachine,All year,Saturday,23,0.2,30,5,0
Lachine,All year,Sunday,0,0.233,30,6,0
Lachine,All year,Sunday,1,0.103,29,6,0
Lachine,All year,Sunday,2,0.103,29,6,0
Lachine,All year,Sunday,3,0.034,29,6,0
Lachine,All year,Sunday,4,0.034,29,6,0
Lachine,All year,Sunday,5,0.2,30,6,0
Lachine,All year,Sunday,6,0.233,30,6,0
Lachine,All year,Sunday,7,0.833,30,6,0
Lachine,All year,Sunday,8,1.233,30,6,0
Lachine,All year,Sunday,9,2.241,29,6,0
Lachine,All year,Sunday,10,2.552,29,6,0
Lachine,All year,Sunday,11,3.3,30,6,0
Lachine,All year,Sunday,12,4.2,30,6,0
Lachine,All year,Sunday,13,5.241,29,6,0
Lachine,All year,Sunday,14,4.893,28,6,0
Lachine,All year,Sunday,15,4.786,28,6,0
Lachine,All year,Sunday,16,3.75,28,6,0
Lachine,All year,Sunday,17,3.897,29,6,0
Lachine,All year,Sunday,18,2.379,29,6,0
Lachine,All year,Sunday,19,2.25,28,6,0
Lachine,All year,Sunday,20,1.214,28,6,0
Lachine,All year,Sunday,21,0.607,28,6,0
Lachine,All year,Sunday,22,0.63,27,6,0
Lachine,All year,Sunday,23,0.036,28,6,0
Le Plateau-Mont-Royal,All year,Monday,0,9.643,28,0,0
Le Plateau-Mont-Royal,All year,Monday,1,5.76,25,0,0
Le Plateau-Mont-Royal,All year,Monday,2,4.0,28,0,0
Le Plateau-Mont-Royal,All year,Monday,3,2.679,28,0,0
Le Plateau-Mont-Royal,All year,Monday,4,2.786,28,0,0
Le Plateau-Mont-Royal,All year,Monday,5,7.714,28,0,0
Le Plateau-Mont-Royal,All year,Monday,6,22.464,28,0,0
Le Plateau-Mont-Royal,All year,Monday,7,66.069,29,0,0
Le Plateau-Mont-Royal,All year,Monday,8,134.071,28,0,0
Le Plateau-Mont-Royal,All year,Monday,9,67.179,28,0,0
Le Plateau-Mont-Royal,All year,Monday,10,43.857,28,0,0
Le Plateau-Mont-Royal,All year,Monday,11,49.63,27,0,0
Le Plateau-Mont-Royal,All year,Monday,12,66.76,25,0,0
Le Plateau-Mont-Royal,All year,Monday,13,63.48,25,0,0
Le Plateau-Mont-Royal,All year,Monday,14,62.4,25,0,0
Le Plateau-Mont-Royal,All year,Monday,15,84.042,24,0,0
Le Plateau-Mont-Royal,All year,Monday,16,118.667,24,0,0
Le Plateau-Mont-Royal,All year,Monday,17,160.692,26,0,0
Le Plateau-Mont-Royal,All year,Monday,18,111.667,24,0,0
Le Plateau-Mont-Royal,All year,Monday,19,77.96,25,0,0
Le Plateau-Mont-Royal,All year,Monday,20,46.52,25,0,0
Le Plateau-Mont-Royal,All year,Monday,21,39.333,24,0,0
Le Plateau-Mont-Royal,All year,Monday,22,24.792,24,0,0
Le Plateau-Mont-Royal,All year,Monday,23,25.6,25,0,0
Le Plateau-Mont-Royal,All year,Tuesday,0,10.815,27,1,0
Le Plateau-Mont-Royal,All year,Tuesday,1,5.192,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,2,3.96,25,1,0
Le Plateau-Mont-Royal,All year,Tuesday,3,2.8,25,1,0
Le Plateau-Mont-Royal,All year,Tuesday,4,3.4,25,1,0
Le Plateau-Mont-Royal,All year,Tuesday,5,9.08,25,1,0
Le Plateau-Mont-Royal,All year,Tuesday,6,33.731,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,7,98.808,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,8,168.269,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,9,94.042,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,10,62.167,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,11,70.458,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,12,82.417,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,13,83.542,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,14,59.84,25,1,0
Le Plateau-Mont-Royal,All year,Tuesday,15,98.292,24,1,0
Le Plateau-Mont-Royal,All year,Tuesday,16,152.577,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,17,193.654,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,18,147.423,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,19,93.154,26,1,0
Le Plateau-Mont-Royal,All year,Tuesday,20,71.107,28,1,0
Le Plateau-Mont-Royal,All year,Tuesday,21,60.679,28,1,0
Le Plateau-Mont-Royal,All year,Tuesday,22,53.444,27,1,0
Le Plateau-Mont-Royal,All year,Tuesday,23,29.655,29,1,0
Le Plateau-Mont-Royal,All year,Wednesday,0,12.714,28,2,0
Le Plateau-Mont-Royal,All year,Wednesday,1,5.125,24,2,0
Le Plateau-Mont-Royal,All year,Wednesday,2,2.4,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,3,2.04,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,4,2.654,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,5,9.115,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,6,26.462,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,7,79.5,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,8,124.692,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,9,69.538,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,10,43.4,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,11,37.174,23,2,0
Le Plateau-Mont-Royal,All year,Wednesday,12,42.478,23,2,0
Le Plateau-Mont-Royal,All year,Wednesday,13,42.16,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,14,36.0,24,2,0
Le Plateau-Mont-Royal,All year,Wednesday,15,54.913,23,2,0
Le Plateau-Mont-Royal,All year,Wednesday,16,91.75,24,2,0
Le Plateau-Mont-Royal,All year,Wednesday,17,124.391,23,2,0
Le Plateau-Mont-Royal,All year,Wednesday,18,90.308,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,19,64.92,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,20,44.923,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,21,36.0,26,2,0
Le Plateau-Mont-Royal,All year,Wednesday,22,32.08,25,2,0
Le Plateau-Mont-Royal,All year,Wednesday,23,21.808,26,2,0
Le Plateau-Mont-Royal,All year,Thursday,0,10.593,27,3,0
Le Plateau-Mont-Royal,All year,Thursday,1,6.167,24,3,0
Le Plateau-Mont-Royal,All year,Thursday,2,3.76,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,3,2.2,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,4,2.84,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,5,6.12,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,6,23.76,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,7,68.52,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,8,129.32,25,3,0
Le Plateau-Mont-Royal,All year,Thursday,9,67.542,24,3,0
Le Plateau-Mont-Royal,All year,Thursday,10,42.045,22,3,0
Le Plateau-Mont-Royal,All year,Thursday,11,48.905,21,3,0
Le Plateau-Mont-Royal,All year,Thursday,12,56.238,21,3,0
Le Plateau-Mont-Royal,All year,Thursday,13,59.273,22,3,0
Le Plateau-Mont-Royal,All year,Thursday,14,45.136,22,3,0
Le Plateau-Mont-Royal,All year,Thursday,15,54.667,21,3,0
Le Plateau-Mont-Royal,All year,Thursday,16,93.227,22,3,0
Le Plateau-Mont-Royal,All year,Thursday,17,118.81,21,3,0
Le Plateau-Mont-Royal,All year,Thursday,18,83.667,24,3,0
Le Plateau-Mont-Royal,All year,Thursday,19,63.333,24,3,0
Le Plateau-Mont-Royal,All year,Thursday,20,50.348,23,3,0
Le Plateau-Mont-Royal,All year,Thursday,21,39.913,23,3,0
Le Plateau-Mont-Royal,All year,Thursday,22,33.409,22,3,0
Le Plateau-Mont-Royal,All year,Thursday,23,23.174,23,3,0
Le Plateau-Mont-Royal,All year,Friday,0,13.875,24,4,0
Le Plateau-Mont-Royal,All year,Friday,1,7.857,21,4,0
Le Plateau-Mont-Royal,All year,Friday,2,5.727,22,4,0
Le Plateau-Mont-Royal,All year,Friday,3,2.957,23,4,0
Le Plateau-Mont-Royal,All year,Friday,4,2.957,23,4,0
Le Plateau-Mont-Royal,All year,Friday,5,7.174,23,4,0
Le Plateau-Mont-Royal,All year,Friday,6,19.625,24,4,0
Le Plateau-Mont-Royal,All year,Friday,7,59.792,24,4,0
Le Plateau-Mont-Royal,All year,Friday,8,97.72,25,4,0
Le Plateau-Mont-Royal,All year,Friday,9,64.615,26,4,0
Le Plateau-Mont-Royal,All year,Friday,10,55.0,26,4,0
Le Plateau-Mont-Royal,All year,Friday,11,51.231,26,4,0
Le Plateau-Mont-Royal,All year,Friday,12,69.423,26,4,0
Le Plateau-Mont-Royal,All year,Friday,13,67.577,26,4,0
Le Plateau-Mont-Royal,All year,Friday,14,69.8,25,4,0
Le Plateau-Mont-Royal,All year,Friday,15,89.76,25,4,0
Le Plateau-Mont-Royal,All year,Friday,16,119.667,27,4,0
Le Plateau-Mont-Royal,All year,Friday,17,125.185,27,4,0
Le Plateau-Mont-Royal,All year,Friday,18,97.667,27,4,0
Le Plateau-Mont-Royal,All year,Friday,19,70.885,26,4,0
Le Plateau-Mont-Royal,All year,Friday,20,54.8,25,4,0
Le Plateau-Mont-Royal,All year,Friday,21,46.56,25,4,0
Le Plateau-Mont-Royal,All year,Friday,22,51.96,25,4,0
Le Plateau-Mont-Royal,All year,Friday,23,40.778,27,4,0
Le Plateau-Mont-Royal,All year,Saturday,0,32.107,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,1,25.24,25,5,0
Le Plateau-Mont-Royal,All year,Saturday,2,16.462,26,5,0
Le Plateau-Mont-Royal,All year,Saturday,3,11.963,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,4,6.037,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,5,4.148,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,6,8.63,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,7,16.964,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,8,33.643,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,9,61.643,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,10,81.071,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,11,97.714,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,12,109.786,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,13,120.714,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,14,128.107,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,15,136.481,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,16,121.5,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,17,108.857,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,18,85.346,26,5,0
Le Plateau-Mont-Royal,All year,Saturday,19,68.296,27,5,0
Le Plateau-Mont-Royal,All year,Saturday,20,48.857,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,21,38.786,28,5,0
Le Plateau-Mont-Royal,All year,Saturday,22,40.615,26,5,0
Le Plateau-Mont-Royal,All year,Saturday,23,41.5,28,5,0
Le Plateau-Mont-Royal,All year,Sunday,0,35.75,28,6,0
Le Plateau-Mont-Royal,All year,Sunday,1,21.481,27,6,0
Le Plateau-Mont-Royal,All year,Sunday,2,15.074,27,6,0
Le Plateau-Mont-Royal,All year,Sunday,3,10.037,27,6,0
Le Plateau-Mont-Royal,All year,Sunday,4,5.296,27,6,0
